sensor_measurement_11,sensor_measurement_4,sensor_measurement_12,sensor_measurement_7,sensor_measurement_15,sensor_measurement_21,sensor_measurement_20,sensor_measurement_2,sensor_measurement_17,sensor_measurement_3,sensor_measurement_8,sensor_measurement_13,sensor_measurement_14,sensor_measurement_9,sensor_measurement_10,sensor_measurement_1,sensor_measurement_19,sensor_measurement_18,sensor_measurement_6,label,dataset_source
47.25,1406.67,522.17,554.32,8.3974,23.3177,38.96,641.94,392,1583.61,2388.02,2388.02,8128.05,9041.86,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1397.31,522.29,555.2,8.4158,23.4996,39.18,642.19,392,1589.25,2388.09,2388.09,8130.18,9042.58,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1407.18,521.99,555.03,8.3824,23.4894,39.0,642.38,392,1584.91,2388.01,2388.04,8127.14,9050.18,1.3,518.67,100.0,2388,21.61,normal,train
47.09,1405.34,522.08,554.09,8.4016,23.315,38.77,642.41,391,1587.34,2388.11,2388.09,8123.35,9049.52,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1406.82,521.56,554.28,8.4012,23.4219,38.94,642.25,392,1593.23,2388.04,2388.07,8130.84,9050.09,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1397.19,521.75,554.53,8.4226,23.3013,38.88,642.01,392,1585.29,2388.07,2388.13,8132.36,9044.49,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1400.29,521.83,553.79,8.3981,23.4554,39.09,642.0,391,1584.95,2388.03,2388.06,8129.39,9048.93,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1405.29,521.58,554.54,8.4067,23.32,38.99,642.42,393,1582.36,2387.99,2388.03,8129.52,9043.95,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1408.13,522.07,554.22,8.4167,23.378,39.05,642.29,391,1588.49,2388.01,2388.08,8135.13,9052.21,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1404.86,521.82,554.47,8.4392,23.3781,38.8,641.94,392,1588.34,2388.02,2388.06,8135.17,9057.06,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1408.19,521.44,554.34,8.3936,23.3656,38.9,642.82,390,1585.17,2388.07,2388.03,8127.9,9053.34,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1399.69,522.43,554.38,8.4017,23.4573,38.98,641.8,392,1582.74,2388.07,2388.07,8129.21,9045.76,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1396.84,521.91,554.32,8.4295,23.3379,38.95,642.75,393,1584.8,2388.09,2388.11,8130.32,9048.98,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1406.45,522.01,553.76,8.3899,23.4015,39.0,642.61,392,1590.25,2388.07,2388.03,8134.97,9051.37,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1404.81,522.13,554.17,8.3834,23.2371,39.05,642.09,394,1593.45,2388.08,2388.09,8130.09,9047.65,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1403.69,522.02,553.98,8.3997,23.3835,39.1,642.9,391,1587.97,2388.07,2388.11,8125.06,9054.43,1.3,518.67,100.0,2388,21.6,normal,train
47.34,1409.76,522.04,554.05,8.4136,23.4058,38.94,642.45,391,1579.14,2388.06,2388.04,8131.43,9056.49,1.3,518.67,100.0,2388,21.61,normal,train
47.27,1399.21,522.52,553.6,8.4303,23.3748,39.0,642.21,391,1585.89,2388.05,2388.09,8124.8,9045.62,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1398.53,521.89,554.39,8.4111,23.3967,39.06,642.15,391,1583.8,2388.06,2388.11,8132.04,9052.19,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1399.73,522.14,554.14,8.404,23.4626,38.9,642.07,391,1591.58,2388.04,2388.01,8138.88,9046.83,1.3,518.67,100.0,2388,21.61,normal,train
47.49,1397.82,521.92,553.84,8.4291,23.4227,39.08,642.23,391,1581.88,2388.04,2388.04,8132.54,9051.03,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1403.62,522.0,553.84,8.4077,23.486,38.92,642.29,391,1581.82,2388.05,2388.09,8130.98,9041.73,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1400.66,522.48,553.34,8.4472,23.3477,39.03,642.51,391,1588.78,2388.08,2388.09,8134.94,9046.53,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1399.72,522.23,554.24,8.4341,23.3803,39.05,642.53,392,1585.08,2388.09,2388.04,8132.62,9044.05,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1403.16,522.29,554.44,8.3891,23.3708,39.06,641.9,392,1587.38,2388.03,2388.03,8136.87,9049.29,1.3,518.67,100.0,2388,21.61,normal,train
47.46,1394.92,521.72,553.99,8.3721,23.3661,38.81,642.28,393,1583.19,2388.01,2388.06,8135.19,9049.33,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1399.54,521.69,553.61,8.4142,23.4068,38.99,642.42,392,1589.91,2388.02,2388.05,8125.94,9044.85,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1397.37,522.29,553.81,8.3872,23.3061,38.94,642.36,393,1583.0,2388.01,2388.04,8130.81,9046.5,1.3,518.67,100.0,2388,21.61,normal,train
47.41,1399.37,521.78,553.47,8.4313,23.347,38.93,643.09,392,1582.79,2388.07,2388.09,8132.97,9045.44,1.3,518.67,100.0,2388,21.61,normal,train
47.06,1400.69,521.91,554.19,8.4364,23.371,39.17,642.39,393,1587.59,2388.04,2388.05,8134.27,9054.99,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1388.06,522.09,554.88,8.4268,23.411,38.97,642.33,392,1587.49,2387.99,2388.1,8125.76,9049.11,1.3,518.67,100.0,2388,21.61,normal,train
47.44,1399.24,521.97,554.29,8.4099,23.3623,38.91,642.41,391,1590.0,2388.1,2388.08,8128.3,9048.84,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1395.96,522.28,554.46,8.416,23.3572,39.0,642.02,392,1584.5,2388.02,2388.09,8131.11,9048.43,1.3,518.67,100.0,2388,21.61,normal,train
47.36,1399.47,522.22,553.98,8.3933,23.3751,39.04,642.29,391,1584.35,2388.07,2388.04,8134.13,9056.87,1.3,518.67,100.0,2388,21.61,normal,train
47.48,1405.27,522.28,554.48,8.4185,23.389,38.91,642.36,393,1580.77,2388.06,2388.04,8132.78,9050.25,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1403.19,521.77,554.48,8.3869,23.4148,38.88,642.13,391,1582.1,2388.01,2388.06,8138.39,9050.28,1.3,518.67,100.0,2388,21.61,normal,train
47.55,1407.02,521.74,553.76,8.3974,23.4789,39.14,642.79,393,1589.27,2388.03,2388.08,8130.93,9055.89,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1401.49,522.25,553.76,8.3973,23.3553,39.11,642.33,391,1589.93,2388.06,2388.06,8130.7,9052.97,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1398.94,521.94,554.81,8.3912,23.3096,38.96,642.36,391,1586.09,2387.98,2388.05,8134.6,9055.43,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1399.75,522.27,554.09,8.4088,23.3317,39.02,641.84,392,1587.48,2388.07,2388.06,8135.61,9045.36,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1410.08,521.63,554.53,8.4296,23.322,38.88,642.8,392,1586.3,2388.02,2388.09,8132.53,9051.89,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1403.75,521.56,553.73,8.4384,23.4121,38.92,642.08,392,1588.54,2388.09,2388.08,8133.05,9046.68,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1405.12,521.51,554.22,8.3962,23.3209,38.65,642.82,393,1592.36,2388.02,2388.1,8133.67,9047.99,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1399.57,522.05,553.52,8.4194,23.3154,39.13,642.54,391,1581.77,2388.1,2388.06,8138.31,9051.84,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1398.84,522.15,553.82,8.4215,23.3605,38.92,642.54,392,1583.8,2388.07,2388.06,8134.35,9046.93,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1396.99,521.75,553.8,8.4474,23.2935,39.01,642.63,391,1589.65,2388.06,2388.05,8135.52,9057.04,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1405.09,521.79,553.49,8.4083,23.4709,39.0,642.72,393,1585.51,2388.05,2388.05,8133.17,9047.51,1.3,518.67,100.0,2388,21.61,normal,train
47.36,1394.1,521.71,554.18,8.4248,23.4469,39.04,641.75,392,1583.07,2388.02,2388.05,8136.41,9053.6,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1397.69,521.64,553.79,8.3807,23.3753,38.88,642.55,391,1594.18,2388.07,2388.05,8135.86,9051.56,1.3,518.67,100.0,2388,21.61,normal,train
47.33,1397.96,521.85,553.72,8.3881,23.4601,39.13,641.99,391,1589.68,2388.08,2388.05,8136.2,9055.44,1.3,518.67,100.0,2388,21.61,normal,train
47.39,1395.52,521.78,553.78,8.4215,23.3327,38.99,642.71,391,1586.59,2388.12,2388.04,8140.49,9049.21,1.3,518.67,100.0,2388,21.61,normal,train
47.41,1403.55,521.61,554.21,8.3962,23.3538,38.93,642.69,391,1585.42,2388.11,2388.07,8130.53,9050.39,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1403.63,522.42,553.95,8.4392,23.4231,39.0,642.14,393,1593.81,2388.11,2388.08,8133.7,9057.98,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1406.88,521.7,554.47,8.4118,23.358,39.0,642.03,394,1582.72,2388.1,2388.09,8137.23,9051.08,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1405.01,521.9,553.62,8.3993,23.3195,38.86,642.17,392,1587.36,2388.04,2388.04,8136.02,9051.34,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1401.99,521.68,554.63,8.3983,23.4053,38.88,641.8,392,1586.4,2388.07,2388.02,8139.25,9049.75,1.3,518.67,100.0,2388,21.61,normal,train
47.46,1398.78,521.83,553.48,8.4156,23.3418,39.0,642.32,392,1588.41,2387.98,2388.1,8132.8,9047.51,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1404.34,522.26,554.28,8.4191,23.3684,38.95,641.72,392,1585.21,2388.08,2388.03,8136.62,9054.65,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1409.81,521.69,553.52,8.4322,23.4272,38.78,642.88,392,1588.18,2388.11,2388.03,8136.09,9063.68,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1404.24,522.21,553.92,8.3785,23.4476,38.95,642.0,391,1583.72,2388.03,2388.0,8137.73,9049.81,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1400.61,522.84,554.01,8.4289,23.3203,38.95,642.12,390,1594.19,2388.1,2388.05,8132.2,9054.78,1.3,518.67,100.0,2388,21.61,normal,train
47.1,1402.91,522.24,553.28,8.4098,23.4547,38.99,642.61,393,1587.81,2388.06,2387.98,8133.95,9047.27,1.3,518.67,100.0,2388,21.6,normal,train
47.3,1404.87,521.8,554.34,8.4064,23.3341,38.84,642.13,393,1584.2,2388.09,2388.07,8136.47,9054.53,1.3,518.67,100.0,2388,21.61,normal,train
47.48,1408.85,522.06,554.3,8.4211,23.3086,38.85,642.28,393,1585.09,2388.04,2388.08,8131.78,9044.66,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1394.79,522.25,554.16,8.4269,23.2869,38.91,642.38,393,1585.62,2388.04,2388.06,8138.23,9057.93,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1402.35,521.7,554.48,8.3951,23.4255,39.01,642.22,392,1591.29,2388.03,2388.03,8134.03,9057.8,1.3,518.67,100.0,2388,21.61,normal,train
47.69,1403.53,522.02,554.04,8.4126,23.3617,38.86,641.7,393,1586.5,2388.06,2388.06,8136.27,9055.3,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1399.25,521.1,554.54,8.3851,23.3327,39.06,642.7,392,1581.04,2388.09,2388.01,8134.96,9046.3,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1403.22,521.93,553.66,8.4238,23.3649,38.88,642.54,393,1585.88,2388.04,2388.04,8134.95,9054.08,1.3,518.67,100.0,2388,21.61,normal,train
47.27,1402.21,522.12,553.7,8.4386,23.2875,39.02,642.24,392,1586.75,2388.08,2388.07,8134.76,9055.0,1.3,518.67,100.0,2388,21.61,normal,train
47.44,1405.32,521.7,553.83,8.4352,23.3165,38.81,642.24,391,1586.13,2388.06,2388.04,8138.88,9052.47,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1401.13,521.94,554.32,8.3914,23.4611,39.12,642.04,393,1574.3,2388.0,2388.08,8140.64,9058.68,1.3,518.67,100.0,2388,21.61,normal,train
47.15,1405.37,522.11,553.79,8.4063,23.3153,38.97,642.19,393,1590.0,2388.11,2388.05,8137.96,9058.91,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1401.39,521.99,554.69,8.4303,23.3541,38.96,642.71,393,1585.48,2388.04,2388.06,8135.31,9058.32,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1406.44,521.92,553.57,8.4017,23.3354,38.76,642.02,392,1586.86,2388.08,2388.0,8136.56,9054.96,1.3,518.67,100.0,2388,21.61,normal,train
47.39,1404.09,521.88,553.74,8.3981,23.3627,38.85,641.93,393,1591.69,2388.1,2388.08,8138.92,9048.79,1.3,518.67,100.0,2388,21.61,normal,train
47.46,1403.14,522.16,554.26,8.4292,23.3675,38.92,642.7,393,1581.9,2388.1,2388.06,8141.2,9059.95,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1406.25,522.32,553.8,8.4197,23.376,38.91,642.44,392,1591.96,2388.07,2388.11,8138.74,9058.14,1.3,518.67,100.0,2388,21.61,normal,train
47.51,1397.57,521.44,554.03,8.4164,23.39,38.96,641.91,393,1586.61,2388.06,2388.04,8143.01,9056.6,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1405.15,521.84,554.02,8.4061,23.4635,38.95,642.39,393,1587.12,2388.02,2388.03,8143.98,9063.82,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1410.42,522.62,553.71,8.4366,23.2805,38.76,642.28,393,1589.41,2388.08,2388.08,8139.08,9052.67,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1401.27,522.2,553.68,8.403,23.324,39.02,642.21,391,1584.99,2388.03,2388.0,8144.9,9058.68,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1404.53,522.33,554.15,8.4179,23.3539,38.97,642.61,391,1590.5,2388.04,2388.05,8142.39,9066.21,1.3,518.67,100.0,2388,21.61,normal,train
47.24,1406.92,521.57,553.26,8.3646,23.3389,38.96,641.84,390,1597.77,2388.06,2388.0,8142.74,9066.27,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1400.14,521.45,554.05,8.4129,23.3114,38.92,642.35,391,1583.96,2388.06,2388.05,8138.89,9057.3,1.3,518.67,100.0,2388,21.61,normal,train
47.44,1406.98,521.99,553.62,8.4423,23.4075,38.9,642.54,393,1588.47,2388.08,2388.01,8142.16,9061.4,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1404.26,522.03,553.54,8.4047,23.4109,38.86,642.44,393,1585.02,2388.03,2388.09,8142.02,9066.51,1.3,518.67,100.0,2388,21.61,normal,train
47.15,1399.96,522.5,554.22,8.3855,23.3053,38.84,642.87,392,1583.48,2388.07,2388.11,8147.7,9060.21,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1410.1,522.05,554.34,8.408,23.3556,38.83,642.73,393,1592.5,2388.05,2387.96,8142.81,9060.1,1.3,518.67,100.0,2388,21.61,normal,train
47.4,1403.23,521.93,553.96,8.4019,23.2551,39.01,642.38,392,1586.87,2388.06,2388.06,8148.14,9058.06,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1406.9,521.46,553.8,8.4305,23.3734,38.63,642.25,392,1596.87,2388.08,2388.02,8149.23,9070.41,1.3,518.67,100.0,2388,21.61,normal,train
47.52,1408.95,521.82,554.58,8.4444,23.3934,38.95,642.34,392,1582.77,2388.03,2388.07,8145.24,9059.98,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1399.66,521.69,553.4,8.4255,23.3424,39.01,642.37,392,1588.57,2388.03,2388.1,8143.04,9072.8,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1402.02,521.79,554.26,8.4234,23.3153,38.96,642.41,392,1585.87,2388.09,2388.05,8142.66,9068.59,1.3,518.67,100.0,2388,21.61,normal,train
47.41,1411.14,522.02,554.26,8.4052,23.3141,38.81,642.32,393,1584.35,2388.01,2388.0,8145.48,9067.16,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1404.06,522.1,552.88,8.4322,23.3834,38.89,642.31,394,1589.61,2388.1,2388.06,8148.59,9064.39,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1408.59,521.74,554.54,8.3948,23.3129,38.81,642.13,392,1591.88,2388.0,2388.04,8144.46,9066.57,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1399.56,521.6,553.57,8.4256,23.337,38.74,641.97,392,1593.24,2388.02,2388.04,8148.09,9059.38,1.3,518.67,100.0,2388,21.61,normal,train
47.49,1408.98,521.4,553.55,8.3766,23.3942,38.91,642.23,393,1583.87,2388.03,2388.04,8143.7,9067.91,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1407.0,521.28,554.09,8.4363,23.3601,38.98,642.34,393,1587.38,2387.99,2388.07,8143.81,9067.13,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1407.05,521.06,553.64,8.3941,23.3364,39.1,642.77,394,1592.39,2388.07,2388.04,8149.03,9066.12,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1396.83,521.89,553.6,8.4128,23.3002,39.1,642.43,393,1589.98,2388.05,2388.07,8144.86,9068.05,1.3,518.67,100.0,2388,21.61,normal,train
47.46,1409.07,521.82,554.1,8.4327,23.3932,38.83,642.53,393,1591.38,2388.09,2388.09,8148.43,9074.11,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1399.82,521.75,554.35,8.4171,23.3915,38.83,642.49,391,1586.56,2388.07,2388.06,8149.79,9067.4,1.3,518.67,100.0,2388,21.61,normal,train
47.4,1399.28,521.7,553.45,8.4312,23.2969,38.96,642.2,393,1590.2,2387.99,2388.03,8154.16,9066.27,1.3,518.67,100.0,2388,21.61,normal,train
47.4,1406.97,521.86,554.43,8.4148,23.3992,38.96,642.64,394,1592.58,2388.04,2388.06,8153.51,9075.21,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1398.86,521.84,554.65,8.4483,23.2589,39.0,642.3,391,1590.57,2388.04,2388.07,8144.17,9070.82,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1410.76,521.31,554.08,8.4,23.3075,38.79,642.39,392,1591.8,2388.02,2388.04,8151.02,9071.98,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1403.15,521.68,553.99,8.4257,23.2712,38.87,642.5,393,1593.8,2387.97,2388.04,8151.4,9075.38,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1402.07,521.22,553.83,8.4091,23.3199,38.82,642.7,393,1595.48,2388.04,2388.05,8152.08,9069.96,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1395.95,521.43,553.73,8.4277,23.3614,39.05,642.67,392,1597.5,2388.06,2388.0,8150.96,9077.23,1.3,518.67,100.0,2388,21.61,normal,train
47.36,1409.94,521.89,553.5,8.4242,23.3694,38.89,642.61,393,1581.16,2388.05,2388.06,8155.76,9070.39,1.3,518.67,100.0,2388,21.61,normal,train
47.41,1406.59,521.67,554.05,8.4464,23.3372,38.97,643.06,391,1588.75,2388.02,2388.09,8158.4,9082.18,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1407.95,522.2,553.2,8.4371,23.3666,39.21,642.76,393,1589.77,2387.99,2388.11,8149.82,9077.6,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1401.27,522.08,553.85,8.4184,23.2565,39.15,642.58,393,1583.62,2388.01,2388.04,8155.2,9083.57,1.3,518.67,100.0,2388,21.61,normal,train
47.67,1404.27,521.81,553.92,8.4423,23.2505,39.0,642.45,393,1588.4,2388.05,2388.05,8152.43,9076.34,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1406.0,521.91,553.59,8.4363,23.3785,38.85,642.21,393,1579.62,2388.06,2388.07,8161.36,9088.08,1.3,518.67,100.0,2388,21.61,normal,train
47.49,1403.34,521.11,553.33,8.4467,23.3485,38.78,642.56,393,1589.04,2388.06,2388.09,8157.72,9081.5,1.3,518.67,100.0,2388,21.61,normal,train
47.46,1412.2,521.79,553.63,8.4143,23.3617,38.97,643.16,394,1589.14,2388.05,2388.04,8161.99,9087.56,1.3,518.67,100.0,2388,21.61,normal,train
47.33,1408.87,521.71,554.25,8.4192,23.3153,38.8,643.25,393,1601.61,2388.01,2388.0,8158.2,9079.34,1.3,518.67,100.0,2388,21.61,normal,train
47.36,1402.66,521.47,552.33,8.4347,23.3077,38.82,642.97,394,1590.12,2388.07,2388.09,8160.21,9087.41,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1407.39,521.39,553.84,8.4413,23.3856,38.92,643.11,394,1594.9,2388.01,2388.04,8160.59,9084.06,1.3,518.67,100.0,2388,21.61,normal,train
47.4,1405.32,521.54,553.52,8.4189,23.3138,38.73,642.4,393,1589.15,2388.08,2388.04,8163.27,9082.85,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1402.93,521.58,554.11,8.4507,23.3427,38.78,642.28,394,1590.25,2388.09,2388.02,8168.51,9091.25,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1405.1,521.7,553.87,8.451,23.3105,38.69,642.88,393,1586.87,2388.01,2388.01,8162.31,9082.11,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1405.53,522.41,553.69,8.4163,23.3315,38.69,642.29,393,1598.69,2388.08,2388.01,8170.11,9091.33,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1407.36,521.89,552.53,8.4363,23.2671,38.73,642.22,393,1594.3,2388.04,2388.05,8161.56,9095.88,1.3,518.67,100.0,2388,21.61,normal,train
47.4,1404.23,521.45,553.46,8.4647,23.2749,38.79,642.21,393,1591.51,2388.02,2388.07,8167.97,9091.9,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1411.85,522.33,553.52,8.4717,23.3267,38.85,642.73,392,1582.09,2388.07,2388.07,8167.48,9089.94,1.3,518.67,100.0,2388,21.61,normal,train
47.56,1407.48,521.42,553.6,8.4454,23.2509,38.85,642.26,392,1587.91,2388.09,2388.1,8168.7,9097.29,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1407.83,520.9,552.95,8.4529,23.186,38.95,642.31,393,1589.18,2388.05,2388.07,8164.48,9095.63,1.3,518.67,100.0,2388,21.61,normal,train
47.33,1412.29,521.8,553.55,8.4701,23.3503,38.7,642.91,393,1587.64,2387.99,2388.06,8178.21,9095.4,1.3,518.67,100.0,2388,21.61,normal,train
47.6,1404.12,521.33,552.98,8.5181,23.2069,38.76,643.05,393,1599.21,2388.01,2388.09,8181.41,9099.41,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1410.13,521.72,552.87,8.4452,23.3667,38.97,643.2,392,1592.12,2388.05,2388.03,8175.65,9099.49,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1412.89,520.99,553.38,8.4398,23.2728,38.77,642.89,393,1588.04,2388.12,2388.0,8173.21,9104.22,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1407.04,520.81,553.12,8.4652,23.2613,38.65,642.97,394,1593.13,2388.05,2388.0,8175.32,9097.66,1.3,518.67,100.0,2388,21.61,normal,train
47.52,1406.49,521.38,553.16,8.465,23.266,38.84,642.94,394,1596.24,2388.09,2388.05,8182.81,9106.17,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1407.37,521.43,553.1,8.444,23.3257,38.82,642.95,392,1591.79,2388.09,2388.02,8182.14,9107.6,1.3,518.67,100.0,2388,21.61,normal,train
47.48,1406.03,521.81,553.48,8.4545,23.2744,38.77,642.68,394,1592.24,2388.05,2388.07,8175.76,9105.42,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1406.84,521.53,553.5,8.446,23.2199,38.75,642.27,393,1587.48,2388.08,2388.05,8179.84,9101.66,1.3,518.67,100.0,2388,21.61,normal,train
47.61,1412.53,521.51,553.08,8.4557,23.3045,38.66,642.8,393,1593.34,2388.04,2388.08,8182.79,9107.16,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1401.8,521.73,553.75,8.4399,23.2459,38.94,642.95,394,1595.77,2388.06,2388.01,8182.86,9118.78,1.3,518.67,100.0,2388,21.61,normal,train
47.56,1411.55,521.41,553.22,8.4458,23.1897,38.67,642.49,395,1587.41,2388.05,2388.07,8182.08,9119.45,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1406.76,521.6,553.22,8.4538,23.2896,38.66,642.46,395,1595.14,2388.02,2388.07,8195.64,9111.79,1.3,518.67,100.0,2388,21.61,normal,train
47.74,1411.27,521.38,553.89,8.4492,23.2998,38.64,643.1,395,1593.56,2388.06,2388.07,8182.51,9120.21,1.3,518.67,100.0,2388,21.61,failure,train
47.7,1415.43,521.79,552.62,8.4839,23.2418,38.61,642.33,394,1593.36,2388.07,2388.02,8186.99,9118.13,1.3,518.67,100.0,2388,21.61,failure,train
47.57,1418.99,521.31,552.87,8.4307,23.2683,39.08,642.97,394,1592.52,2388.07,2388.09,8198.04,9117.33,1.3,518.67,100.0,2388,21.61,failure,train
47.68,1414.21,521.6,553.59,8.4412,23.2674,38.82,642.58,395,1599.64,2388.11,2388.09,8191.69,9115.17,1.3,518.67,100.0,2388,21.61,failure,train
47.81,1413.01,521.61,552.28,8.4401,23.2005,38.6,643.67,394,1588.89,2387.98,2388.03,8199.71,9126.09,1.3,518.67,100.0,2388,21.61,failure,train
47.52,1408.17,521.18,553.18,8.465,23.1064,38.82,643.35,395,1598.21,2388.06,2388.07,8196.46,9133.73,1.3,518.67,100.0,2388,21.61,failure,train
47.73,1420.07,521.13,552.87,8.4816,23.1568,38.7,643.14,395,1598.57,2388.03,2388.11,8198.58,9127.92,1.3,518.67,100.0,2388,21.61,failure,train
47.78,1412.22,520.82,553.5,8.447,23.2766,38.73,643.12,397,1595.39,2388.07,2388.07,8204.68,9132.34,1.3,518.67,100.0,2388,21.61,failure,train
47.84,1418.51,521.54,552.62,8.4693,23.0957,38.78,643.73,393,1594.84,2388.1,2388.1,8204.09,9144.39,1.3,518.67,100.0,2388,21.61,failure,train
47.6,1413.01,521.19,552.63,8.4637,23.2579,38.82,643.09,394,1589.77,2388.11,2388.03,8206.13,9137.39,1.3,518.67,100.0,2388,21.61,failure,train
47.61,1414.53,521.1,552.78,8.4568,23.3202,38.82,642.89,394,1596.81,2388.03,2388.1,8207.94,9148.6,1.3,518.67,100.0,2388,21.61,failure,train
47.68,1418.39,521.01,552.64,8.4877,23.2412,38.72,643.29,397,1590.71,2388.04,2388.04,8213.45,9142.59,1.3,518.67,100.0,2388,21.61,failure,train
47.86,1414.26,521.04,552.59,8.4611,23.1632,38.79,643.89,397,1593.07,2388.06,2388.07,8213.26,9152.46,1.3,518.67,100.0,2388,21.61,failure,train
47.89,1417.87,520.71,552.95,8.4756,23.1792,38.63,642.58,395,1591.57,2388.13,2388.09,8220.18,9143.42,1.3,518.67,100.0,2388,21.61,failure,train
47.79,1421.33,520.82,552.6,8.4474,23.1516,38.51,643.37,394,1601.66,2388.06,2388.04,8215.76,9150.47,1.3,518.67,100.0,2388,21.61,failure,train
47.76,1420.68,520.61,552.31,8.4599,23.2791,38.54,642.8,394,1602.2,2388.1,2388.11,8225.96,9154.23,1.3,518.67,100.0,2388,21.61,failure,train
